card_number,valid_from,expiry,security_code,x-coordinate,y-coordinate,mean_amount,std_amount,mean_nb_tx_per_day,cust_id,card_type_id
4897148026325709,2017-01-01,2027-01-01,965,80.25856795798128,57.204864336930086,53.7,26.85,1.17,281,3
4153888245279059,2013-07-01,2023-07-01,404,22.936577703767234,46.91072110475787,30.51,15.26,0.4,718,8
2258207001594163,2019-02-01,2029-02-01,162,6.026739028956085,93.44360268055144,38.4,19.2,0.41,704,10
4527985240132231,2018-02-01,2028-02-01,232,86.81422543775054,17.71497894473859,70.8,35.4,3.35,530,4
4014896780826498,2016-06-01,2026-06-01,121,43.18070951077773,78.17798259287262,51.0,25.5,3.18,994,3
5145418403982217,2022-02-01,2032-02-01,39,61.71942271169667,96.98188646337849,74.12,37.06,3.69,991,4
5540659657569249,2018-05-01,2028-05-01,937,95.40510272587224,60.617463445088006,26.72,13.36,2.69,976,5
2408666562241978,2019-11-01,2029-11-01,878,82.95627156830498,70.93888218243862,15.01,7.5,3.36,774,2
4133053194979697,2018-07-01,2028-07-01,867,60.775212225272256,29.53014775718328,17.98,8.99,2.61,240,10
4898471391559630,2020-02-01,2030-02-01,321,48.58717591863256,25.6776567720508,32.06,16.03,1.23,259,6
2686291279908810,2014-07-01,2024-07-01,729,87.38900775625153,59.74131021703083,62.05,31.02,2.66,762,10
5249037295458584,2016-09-01,2026-09-01,563,14.387615538978016,0.8619002591780278,6.9,3.45,2.35,588,2
2258356420873755,2016-11-01,2026-11-01,1,12.466268120326683,92.08418826173724,87.64,43.82,2.08,653,5
4633792234103462,2022-10-01,2032-10-01,967,21.955392322980195,95.98628027134552,63.55,31.77,2.23,873,4
4560833181958834,2020-10-01,2030-10-01,340,74.2706521199981,42.54933344480754,37.86,18.93,1.48,887,1
5503771070449647,2014-05-01,2024-05-01,49,98.8035966155592,45.40016211961149,70.39,35.2,0.56,724,9
5282353097669197,2017-05-01,2027-05-01,896,86.96496848121713,8.813443097669149,78.8,39.4,3.39,270,1
4048964652809248,2015-10-01,2025-10-01,875,82.26143185136785,42.37382536487628,68.42,34.21,0.38,188,10
5278356743000382,2019-05-01,2029-05-01,87,70.55858626438246,68.84050184921368,40.58,20.29,0.67,883,10
2297830557371380,2021-11-01,2031-11-01,740,82.08490092631287,28.14773024509194,11.66,5.83,0.23,650,2
2252284210205390,2018-06-01,2028-06-01,24,1.5456616528867428,92.83185625877252,45.68,22.84,3.87,323,10
2456792287772518,2019-11-01,2029-11-01,636,13.252467274184845,86.20144822726226,92.66,46.33,1.95,510,7
2720360798487040,2018-07-01,2028-07-01,69,90.7838513883534,50.70596467387183,22.85,11.43,0.31,790,2
2510932480861312,2020-10-01,2030-10-01,127,25.79416277151556,65.99840460341791,82.64,41.32,2.22,420,9
2286258815371476,2017-02-01,2027-02-01,210,37.20180857927832,77.64129607419969,37.38,18.69,3.72,938,4
2706406756020808,2014-09-01,2024-09-01,929,12.384602670581746,7.053563759295656,91.4,45.7,0.76,440,1
4759582819022171,2022-11-01,2032-11-01,789,78.02126485356335,56.38929210554024,29.81,14.9,2.78,336,6
4107603108907143,2013-08-01,2023-08-01,140,94.46142194740231,68.32480282896458,52.23,26.11,2.47,548,10
4434414916999395,2017-01-01,2027-01-01,449,33.93052673095674,50.593165431955846,20.38,10.19,2.63,645,4
4534967827411767,2021-04-01,2031-04-01,412,27.576756825135696,87.7090581018189,94.68,47.34,0.6,864,9
4117980893246095,2018-12-01,2028-12-01,396,85.54605840110072,70.36578593800236,50.05,25.02,0.39,738,7
4089411849135996,2015-11-01,2025-11-01,855,81.83804247795352,4.013885908536652,89.54,44.77,3.97,45,3
5361394498830594,2020-12-01,2030-12-01,364,82.21798868164232,85.03480011198954,25.14,12.57,2.63,967,6
2558015846687937,2012-12-01,2022-12-01,302,26.814322961192083,31.5668481164066,16.9,8.45,2.62,579,10
2269478730024478,2015-01-01,2025-01-01,462,98.66301229588468,96.51186964360456,5.47,2.73,3.81,410,3
2276342022234990,2022-03-01,2032-03-01,13,9.669455978756714,72.04567414627562,31.77,15.88,0.74,584,7
4688092550213068,2012-12-01,2022-12-01,906,78.6205652261058,73.44439320755914,41.51,20.75,0.1,87,10
4581128801336130,2022-01-01,2032-01-01,612,9.944139275934516,24.317219099945408,73.62,36.81,3.42,294,9
2221644111973883,2014-04-01,2024-04-01,827,4.719670169737899,96.14166196420496,69.52,34.76,2.53,491,3
4515627796304483,2016-07-01,2026-07-01,608,82.7518922106303,76.45277946547176,59.49,29.75,3.82,153,1
5399569559227766,2017-05-01,2027-05-01,149,78.35015025879089,1.0513224541653488,77.38,38.69,3.57,986,4
5554573875717758,2014-01-01,2024-01-01,401,70.40797680992236,21.296416150891076,17.96,8.98,0.06,917,6
4591803397401484,2022-07-01,2032-07-01,25,37.64633668780496,81.0553330781833,98.79,49.4,0.6,487,2
5565469681579036,2015-12-01,2025-12-01,355,37.73180539631929,96.40784164901082,13.48,6.74,2.75,742,7
4015502916815467,2019-09-01,2029-09-01,24,36.98132559871766,5.2355020187472405,77.92,38.96,1.67,561,7
2259893195085016,2019-06-01,2029-06-01,579,44.53052550026655,51.48173539296902,39.13,19.57,2.37,46,1
4698906232723715,2020-08-01,2030-08-01,989,44.45735010694285,74.23699370897819,26.69,13.35,0.23,6,9
4894854329876982,2022-09-01,2032-09-01,365,88.60861088135164,89.56899442666165,33.24,16.62,0.92,961,3
5386375998056260,2019-03-01,2029-03-01,650,26.974961151698963,5.708685608931486,55.46,27.73,3.75,311,1
4094423860205080,2022-01-01,2032-01-01,309,75.14233175313026,94.13343927869016,69.28,34.64,1.45,376,4
5363234672994931,2021-06-01,2031-06-01,743,64.39042535411306,53.03021332491584,8.99,4.5,3.87,763,9
4616845525274102,2015-04-01,2025-04-01,547,19.225791846809194,30.946954908860093,97.62,48.81,1.64,557,7
2264796275705960,2017-08-01,2027-08-01,16,2.6511310541621813,58.57755812734633,94.32,47.16,2.3,863,2
4498643009818061,2016-06-01,2026-06-01,565,51.89177052828376,4.696596677505505,20.8,10.4,2.95,483,9
5176502412095798,2012-12-01,2022-12-01,737,20.69925784384268,51.65726284459791,5.52,2.76,0.03,99,10
4708670090043651,2018-09-01,2028-09-01,158,88.09730056396575,88.29148165187222,67.61,33.8,0.84,84,4
4084887256394272,2021-06-01,2031-06-01,816,86.84679758979128,48.74311982495136,89.98,44.99,3.2,270,1
4977457314415830,2016-06-01,2026-06-01,117,60.7089578718754,63.13075530919888,61.21,30.61,2.81,992,2
2709466527523321,2021-10-01,2031-10-01,293,34.54808537234457,80.30118815263205,56.33,28.16,0.32,773,7
4192134249128965,2018-07-01,2028-07-01,999,52.25765993367452,29.95656779538739,12.3,6.15,2.0,914,10
4543904489093228,2018-11-01,2028-11-01,333,82.12501545597043,54.46308711071358,12.4,6.2,3.82,327,5
2267220539707743,2019-02-01,2029-02-01,447,43.771682493354135,27.67541319513086,58.03,29.02,1.39,114,6
5562417842902921,2016-08-01,2026-08-01,345,59.42418273085972,60.3150120122947,69.84,34.92,2.3,554,9
4140602933334688,2013-04-01,2023-04-01,72,3.353243473577938,56.98896848713165,77.43,38.72,3.51,577,8
4348649703506755,2020-10-01,2030-10-01,896,97.90318407916672,42.07365625686168,52.68,26.34,3.64,430,5
2270142940196552,2020-05-01,2030-05-01,981,31.09823217156622,32.518332202674706,74.31,37.16,2.55,671,7
4737948714855246,2018-09-01,2028-09-01,787,42.87020209864336,2.916976364526447,50.68,25.34,2.65,931,3
4033016234190311,2013-02-01,2023-02-01,615,31.277798921035405,65.43420054927196,27.04,13.52,0.06,57,2
2250911225288373,2018-11-01,2028-11-01,56,76.08513309307817,18.772240569225207,13.4,6.7,2.8,397,1
4676706363286300,2014-11-01,2024-11-01,122,34.09619736429885,99.76722632646592,30.04,15.02,1.12,727,6
4952056100679903,2013-04-01,2023-04-01,696,29.40674621767778,21.031855628579365,77.71,38.85,1.01,777,7
4376576927789435,2014-03-01,2024-03-01,910,73.87231507265663,1.3745554011345251,28.6,14.3,0.86,605,10
2232426050801847,2022-11-01,2032-11-01,804,82.85555979060814,78.92928483196856,34.24,17.12,3.66,49,10
2239500168094140,2014-03-01,2024-03-01,507,22.982672579761843,55.26622677767482,40.36,20.18,2.65,624,1
4483744417234565,2018-08-01,2028-08-01,386,2.534860426393848,69.00468884094497,35.03,17.52,0.22,256,5
5247095214562326,2022-02-01,2032-02-01,588,65.76128923003434,56.830860333547164,13.9,6.95,1.47,919,2
4134327560417766,2018-07-01,2028-07-01,612,18.11493495346803,68.11178539649828,22.24,11.12,2.1,769,8
4891776808981269,2018-07-01,2028-07-01,742,38.94049389788753,54.17609642675632,96.97,48.48,0.27,888,9
2380269331542305,2019-10-01,2029-10-01,2,5.496630683982207,57.85418182035315,12.84,6.42,0.62,406,10
4066658004397350,2022-03-01,2032-03-01,933,86.17856210135173,94.61154621336328,40.46,20.23,1.08,945,2
4922671317536261,2017-08-01,2027-08-01,752,54.45553246546755,15.987976336644138,70.67,35.34,0.67,147,9
2265187053494937,2020-10-01,2030-10-01,597,58.68411180208791,74.54394741843299,46.01,23.0,0.51,98,1
2225403304166243,2014-05-01,2024-05-01,118,1.911609442976403,47.68434683178171,70.33,35.16,2.89,726,10
2720964338532478,2016-02-01,2026-02-01,505,72.87780544506475,32.353041248549154,68.18,34.09,2.23,835,7
4342442043805715,2022-06-01,2032-06-01,386,40.0763060875326,55.96403313082179,19.75,9.88,0.73,881,10
2375289539264426,2015-12-01,2025-12-01,96,6.337497047276774,98.99602323899452,35.62,17.81,3.24,458,10
4574696606065277,2017-08-01,2027-08-01,33,25.99049792428329,34.51922084942105,92.16,46.08,1.16,555,8
2252344730577718,2020-03-01,2030-03-01,199,87.7120467662288,24.317998026422597,57.3,28.65,0.77,16,3
4708987092019913,2022-02-01,2032-02-01,431,33.44425271181041,51.93126926423032,23.77,11.88,3.22,525,8
2622102179821341,2021-10-01,2031-10-01,629,24.966895274023017,26.32473465180112,5.06,2.53,3.48,375,10
5296520744666099,2022-08-01,2032-08-01,353,22.92513952326415,72.22525683930662,73.4,36.7,2.56,309,9
4856770051844988,2022-08-01,2032-08-01,266,63.347821982614725,25.788768543320227,18.24,9.12,3.34,664,10
2719465796784273,2014-10-01,2024-10-01,147,87.8515561301348,40.4140321651033,36.07,18.04,2.67,442,7
5377182498980887,2012-12-01,2022-12-01,678,15.68127053168057,82.73021497372459,8.98,4.49,1.68,662,8
4702727857608492,2018-04-01,2028-04-01,880,48.864319040466576,77.04074178077931,69.91,34.95,1.78,145,10
2386508637659915,2020-02-01,2030-02-01,247,17.53712786234496,91.44119459249598,44.78,22.39,1.53,508,7
4538565352326602,2013-02-01,2023-02-01,47,80.51192087546649,85.01327346850368,32.47,16.23,3.81,685,8
2311836736576619,2018-03-01,2028-03-01,654,93.6154774160781,69.6029796674973,59.16,29.58,0.39,660,3
2583391878519101,2022-03-01,2032-03-01,839,1.1353644767419069,46.86606419941263,10.35,5.17,0.48,967,1
2239453546147075,2021-08-01,2031-08-01,632,58.94539894846972,61.32916848873791,65.58,32.79,0.97,32,5
2649378306396386,2017-11-01,2027-11-01,526,24.149648525686786,4.035082685969971,44.06,22.03,0.52,686,10
2570793349605010,2020-04-01,2030-04-01,679,99.41393612211677,66.18391898493786,57.99,29.0,2.92,948,8
2636923534848644,2020-07-01,2030-07-01,82,95.62918815133614,37.66764404294625,37.23,18.61,0.25,894,10
2280496273226263,2014-12-01,2024-12-01,142,29.582409749653603,0.1112094196187407,30.84,15.42,0.87,185,8
2720295786718156,2017-02-01,2027-02-01,523,75.42482596820807,39.31952010279223,61.11,30.55,2.64,878,8
4226540165995304,2013-01-01,2023-01-01,622,43.13017063410146,37.90404853830351,91.93,45.97,1.0,740,4
4020701601662993,2020-07-01,2030-07-01,954,98.39776479598282,40.9334006315043,89.94,44.97,0.92,547,3
2498994885669480,2022-08-01,2032-08-01,930,44.47127768583358,57.654498995114,98.42,49.21,0.97,29,1
4333939578654369,2015-04-01,2025-04-01,718,71.845394732255,86.2640471149179,22.03,11.02,3.2,18,3
5292846720073420,2016-04-01,2026-04-01,907,10.466044034648114,42.29435437415577,80.58,40.29,0.57,926,2
4412723804682756,2020-01-01,2030-01-01,704,96.98210450785449,45.37895413836392,27.42,13.71,0.29,817,6
4022960443270187,2018-11-01,2028-11-01,106,34.60997265377856,97.56102008599149,65.89,32.95,3.29,299,10
4450576619458876,2013-08-01,2023-08-01,715,46.63097561401701,7.569972730978747,41.84,20.92,3.21,859,5
4337498941343529,2018-01-01,2028-01-01,82,5.147875124998935,27.864646423661146,91.29,45.65,0.96,811,10
2285251050537951,2016-11-01,2026-11-01,816,79.45782787001903,3.4670266726483323,60.37,30.18,3.98,218,8
4673963428987603,2018-04-01,2028-04-01,504,95.20624466390028,73.79277689988002,61.76,30.88,3.52,325,6
4869087167221042,2018-04-01,2028-04-01,461,93.45438807155156,30.33855436291332,79.28,39.64,3.06,287,5
2379176651221506,2013-08-01,2023-08-01,141,16.57481769652207,89.08555349831467,27.95,13.97,1.42,454,3
2665504944407660,2016-04-01,2026-04-01,493,79.2191194801676,67.63610678727241,69.57,34.78,3.78,735,5
4589297500170124,2020-06-01,2030-06-01,706,12.06358711006008,46.077876803272574,24.6,12.3,1.46,903,1
2265987240899215,2020-10-01,2030-10-01,735,62.8030464569537,82.99395932124433,44.48,22.24,1.03,293,7
5128227009345963,2015-08-01,2025-08-01,622,52.14596387214719,97.73079079915036,76.94,38.47,0.65,32,9
4256265062292315,2013-03-01,2023-03-01,672,26.85337560676073,28.746166489725013,67.39,33.7,3.87,645,7
4870676353223718,2022-02-01,2032-02-01,592,83.43247957493986,57.73534012196677,66.41,33.2,1.83,341,8
5495205852772215,2020-09-01,2030-09-01,43,39.85047343973734,61.585009805221645,65.33,32.66,0.18,589,1
4294563718344041,2022-09-01,2032-09-01,639,51.908178513621806,47.9181877629731,7.44,3.72,1.36,297,8
2239476254292643,2018-10-01,2028-10-01,633,57.64889031398659,34.206943465755536,81.95,40.98,0.95,777,2
4168147214586835,2016-06-01,2026-06-01,901,30.096356694681624,70.81720886452815,11.4,5.7,2.33,434,10
2242285566084704,2019-12-01,2029-12-01,810,9.26254830513672,74.83843496762313,91.88,45.94,1.74,716,3
4932591408499328,2016-02-01,2026-02-01,123,84.01080784391999,98.94511309650564,89.5,44.75,1.49,783,9
4519577825588257,2018-10-01,2028-10-01,629,74.2881493667939,73.79173933540254,54.54,27.27,0.27,231,9
4841560821371182,2017-12-01,2027-12-01,254,11.850262359815156,28.888493890916568,42.79,21.39,3.68,141,10
4744716392823419,2017-05-01,2027-05-01,363,11.409578488793336,15.124682873493455,26.41,13.21,1.0,609,5
5151728975267727,2015-09-01,2025-09-01,330,69.74714616692836,68.01407717603004,63.77,31.89,3.01,517,5
4948491025625888,2019-10-01,2029-10-01,792,95.6614621083458,6.895801635642118,10.42,5.21,1.13,378,8
4222591365177734,2015-08-01,2025-08-01,603,1.839067654746673,91.4298806560499,16.19,8.1,2.31,966,8
2244132611178008,2019-09-01,2029-09-01,811,94.4266489113434,47.42142166574638,86.89,43.45,3.38,449,10
2292218909275324,2019-12-01,2029-12-01,973,6.107795985486375,27.68776481472037,81.59,40.8,2.99,363,5
2720603358268627,2020-06-01,2030-06-01,36,55.27070757185453,39.65536819899632,17.51,8.76,3.46,465,4
4453591765047180,2021-10-01,2031-10-01,300,98.4575896376113,66.6407304694919,32.11,16.05,2.34,739,7
5374690298310439,2022-02-01,2032-02-01,419,91.72680665776808,40.659053735947225,18.61,9.3,2.86,904,3
5203296334727276,2017-09-01,2027-09-01,231,58.87315221313199,37.53299079196019,32.15,16.07,0.81,261,9
2267395003342340,2015-11-01,2025-11-01,583,89.20846889402344,95.53346865039283,79.76,39.88,1.26,995,6
2377524014843999,2014-01-01,2024-01-01,62,57.71225860383208,35.71211593005028,79.82,39.91,1.0,6,4
5446774186256526,2020-07-01,2030-07-01,47,20.16273200477445,16.36559428657045,20.61,10.3,3.26,404,7
4280920242869909,2017-09-01,2027-09-01,137,27.4055220687206,55.417800251579344,66.88,33.44,3.32,817,7
2702567262084671,2015-01-01,2025-01-01,925,76.35158436682123,10.868253937469207,98.22,49.11,1.53,368,10
2720190158144919,2017-09-01,2027-09-01,766,29.314773026101328,89.63358185211197,6.24,3.12,0.34,353,10
4626693351342611,2022-11-01,2032-11-01,237,56.40740288335178,35.85784615248732,67.38,33.69,0.96,207,4
4187564672636810,2019-03-01,2029-03-01,418,92.60595598182655,16.169455327398687,96.75,48.38,0.82,663,8
4583392056775677,2020-10-01,2030-10-01,722,39.76123785528706,26.42762631586393,24.51,12.26,1.93,145,5
2254485645101736,2022-11-01,2032-11-01,739,86.67703545060003,28.247874397702667,95.29,47.65,2.33,310,7
4469333562303975,2018-01-01,2028-01-01,408,62.337956595990704,60.24691704572665,51.53,25.77,2.11,444,6
4097289623091308,2020-06-01,2030-06-01,562,29.32107716980645,32.8664545369916,68.89,34.45,3.01,780,8
5586209297352591,2018-11-01,2028-11-01,332,40.27037209945602,67.25072626736491,69.81,34.91,1.26,617,6
4137995635315319,2016-12-01,2026-12-01,636,43.86154191895905,72.52576604151365,51.23,25.61,3.49,346,5
4226189628874316,2015-06-01,2025-06-01,710,57.17459831437487,83.28303767882711,91.08,45.54,0.05,441,5
4327163033563697,2016-05-01,2026-05-01,10,62.56499129414531,58.07559990556591,75.46,37.73,2.7,503,2
4373516091779823,2021-05-01,2031-05-01,80,50.21950103312426,59.53850173200438,11.37,5.68,3.0,116,8
4104636815798127,2016-04-01,2026-04-01,878,8.104621590764793,22.018320194981133,69.91,34.95,0.3,361,6
2334359488218846,2022-11-01,2032-11-01,680,27.05592564879914,24.879178873917706,94.5,47.25,1.19,494,9
4902547602206956,2016-11-01,2026-11-01,541,86.61015453778347,28.943952161948797,49.43,24.71,2.48,400,2
2705694544149671,2017-01-01,2027-01-01,938,56.75408482615582,68.94649691372658,81.06,40.53,0.8,29,2
4875067761065922,2013-01-01,2023-01-01,881,9.800768478074106,4.40658615703814,22.6,11.3,2.17,37,8
4827390219620711,2013-01-01,2023-01-01,21,19.954245092914512,68.02282424312914,11.86,5.93,0.12,250,8
4375243106903318,2014-08-01,2024-08-01,907,4.315991195057611,89.11431136980711,55.13,27.57,3.97,14,3
2343159489895967,2018-11-01,2028-11-01,466,58.45431132594582,96.93218122841787,40.89,20.45,0.25,703,4
2236221690696855,2020-09-01,2030-09-01,467,25.66472071860958,75.21143326969748,53.72,26.86,1.28,546,3
4290871827496808,2017-03-01,2027-03-01,918,76.44407280755044,40.967105337599264,67.24,33.62,1.04,375,10
5384638655779082,2015-04-01,2025-04-01,723,98.4402180703552,52.56901823026858,21.31,10.65,1.09,734,5
4642059304078597,2016-11-01,2026-11-01,213,76.94929331919369,18.704374855752334,35.75,17.88,1.7,674,5
5292487623039117,2014-08-01,2024-08-01,428,20.431638339897027,50.78050639587792,44.83,22.41,0.07,770,8
4640882230958620,2021-01-01,2031-01-01,398,99.77493890102006,45.17394759814438,38.7,19.35,1.6,712,6
4838663177971772,2018-04-01,2028-04-01,170,91.48459010681,36.23938991166331,60.16,30.08,2.53,156,4
2720153860282625,2018-11-01,2028-11-01,420,15.378370551321618,88.6171294055993,48.56,24.28,2.26,382,10
2227769924277398,2015-08-01,2025-08-01,385,45.56495494398774,48.20173397769325,76.99,38.49,1.13,382,6
2259651370985933,2013-12-01,2023-12-01,746,89.20465551771133,63.11386259972629,80.51,40.26,2.01,751,3
4473314546157491,2016-04-01,2026-04-01,251,88.74245353703603,89.39335106699905,36.9,18.45,2.46,357,6
4383615171827540,2022-05-01,2032-05-01,15,39.386440565415846,65.12329770414921,15.13,7.57,2.63,121,2
4371597412182097,2021-03-01,2031-03-01,23,29.544477747742025,76.92231478381336,64.34,32.17,1.53,436,6
4381865507846852,2013-03-01,2023-03-01,957,72.4598286847629,11.159299995724748,62.79,31.39,1.12,243,7
2362813721433088,2013-05-01,2023-05-01,37,97.70069544389436,10.18931008729368,5.79,2.9,1.73,473,10
2465272845397495,2022-11-01,2032-11-01,507,16.428684327240926,78.31614309236971,16.64,8.32,2.54,540,4
4152911371785094,2013-05-01,2023-05-01,255,58.31908042770976,59.28401805081101,38.72,19.36,0.21,82,6
4708649426942034,2022-01-01,2032-01-01,313,96.15507321375662,44.48524328275408,51.46,25.73,1.41,613,4
2256392086780853,2019-08-01,2029-08-01,271,91.73135754622427,13.68186309189614,95.27,47.63,1.78,494,10
4400178822473122,2020-01-01,2030-01-01,168,14.92494697414739,26.81743677449133,39.3,19.65,1.63,600,7
4947386463175209,2021-04-01,2031-04-01,167,99.94137257706666,4.821203886055603,97.83,48.91,1.63,751,5
4948045073567481,2013-03-01,2023-03-01,957,76.53162995253862,92.94034838491538,24.46,12.23,3.19,688,7
4214559376618947,2016-06-01,2026-06-01,705,90.82284887003227,75.87153211639207,61.73,30.86,2.62,228,3
4438843021781676,2021-06-01,2031-06-01,66,34.18490419172582,43.369433132038,85.6,42.8,1.45,768,8
2351590257846403,2021-10-01,2031-10-01,585,17.909493932818155,39.221779343354015,95.04,47.52,0.56,98,10
4433800545228019,2018-08-01,2028-08-01,619,66.4911724487218,79.54499607897291,93.08,46.54,0.94,131,4
4922884987455130,2018-07-01,2028-07-01,872,17.182946035765845,51.80774980403447,25.33,12.66,1.13,958,1
4983665528993168,2013-01-01,2023-01-01,875,5.85509292439792,33.42383186960608,79.57,39.78,2.83,203,10
4946213541597090,2020-01-01,2030-01-01,254,30.67765995221412,35.29585034523566,64.02,32.01,1.34,73,5
4976024986634204,2022-11-01,2032-11-01,536,96.07463027713554,53.75401436403463,6.35,3.17,1.03,580,1
4836264488694617,2014-10-01,2024-10-01,952,55.42265141320166,0.5229613542912737,77.29,38.65,0.14,124,2
4171594973449306,2018-08-01,2028-08-01,378,40.273948474683074,51.961167580300746,99.67,49.84,0.54,758,10
4220125608320041,2022-05-01,2032-05-01,797,90.43597749938571,81.74078473061094,76.92,38.46,0.22,678,10
2720215835034462,2022-11-01,2032-11-01,459,80.82352100092221,94.76880259644707,11.87,5.93,3.82,510,7
4353814837475580,2013-10-01,2023-10-01,309,3.994797328609434,36.22934900002048,83.51,41.76,2.81,730,4
4314035263560228,2017-02-01,2027-02-01,946,36.92807702155411,93.2924862569672,83.61,41.8,2.79,290,1
4012789695193041,2021-06-01,2031-06-01,527,96.5609831380884,34.15703870315679,37.16,18.58,0.03,730,1
4177589178390846,2020-09-01,2030-09-01,7,96.36199770892529,85.300945546736,32.97,16.48,1.54,294,8
4933515880705323,2019-08-01,2029-08-01,11,49.623922190081394,28.56259885622431,74.79,37.4,0.1,971,3
5428639174101194,2017-03-01,2027-03-01,707,33.94501925428061,81.48251137465122,12.61,6.3,3.58,166,2
4256216893639265,2018-03-01,2028-03-01,957,82.46809659251491,34.780920790219305,69.41,34.7,2.26,659,7
2710193335937975,2014-05-01,2024-05-01,900,51.874784711470944,5.116550644547591,27.12,13.56,1.97,135,1
4626263678508987,2021-03-01,2031-03-01,747,30.891772284376607,36.8725155470846,78.12,39.06,3.24,380,2
4210781871096858,2020-02-01,2030-02-01,425,28.255026751863888,27.90082903477966,43.47,21.73,4.0,190,5
2701792171747736,2016-09-01,2026-09-01,294,21.31047040250833,3.113408288451136,66.91,33.45,1.47,337,5
5441864823088294,2018-05-01,2028-05-01,868,97.66176373150093,37.72017824576387,81.17,40.59,1.74,396,6
2276756355842279,2014-05-01,2024-05-01,726,68.12821105324338,71.59846935417241,62.7,31.35,0.35,604,2
4220429862269922,2013-02-01,2023-02-01,666,97.72838231769292,24.23536951367623,68.01,34.01,3.36,732,5
5305833096739797,2021-06-01,2031-06-01,421,61.82850210137198,78.14620887547092,71.81,35.91,3.34,509,6
5283572324665137,2019-12-01,2029-12-01,442,95.55236959549347,1.823258267636163,23.6,11.8,0.03,270,5
2714132109720213,2021-01-01,2031-01-01,75,11.514617839520112,88.32736014262238,44.41,22.2,1.55,98,3
4805014171657893,2016-02-01,2026-02-01,912,14.424002111810353,75.89768318540307,52.56,26.28,3.65,305,1
4139718707286798,2013-11-01,2023-11-01,874,11.752624677710488,64.92103021160635,75.87,37.94,2.33,125,5
4237100687616487,2014-12-01,2024-12-01,980,67.75422674589532,31.18638579168832,78.53,39.27,3.09,689,6
2472785324264259,2013-04-01,2023-04-01,642,43.766132814820345,23.497340499595275,71.96,35.98,3.27,512,6
2248252129328964,2016-05-01,2026-05-01,406,39.245818622948,75.42649733470228,92.25,46.12,3.8,526,6
2293123034778664,2013-07-01,2023-07-01,324,64.7474714154603,89.8030548949987,28.13,14.06,3.71,181,4
5517114865658185,2022-01-01,2032-01-01,106,41.73829418004733,14.431204368748151,13.89,6.95,0.07,745,5
4557277382646092,2014-04-01,2024-04-01,785,73.85974581323308,31.562734376335,66.26,33.13,1.58,982,9
4217518878179417,2018-12-01,2028-12-01,152,26.463502692535734,66.19689447938686,82.42,41.21,3.11,517,3
5336657224029901,2014-11-01,2024-11-01,557,70.36859774607957,54.06984766449104,14.17,7.08,0.97,3,8
4897558556659394,2022-03-01,2032-03-01,368,60.77367948788592,51.26885110165086,26.91,13.46,0.71,465,6
4429444019292759,2015-11-01,2025-11-01,437,61.81557343181191,70.2464970544104,58.17,29.09,0.04,61,9
5124702881411285,2020-09-01,2030-09-01,452,32.099704564089784,52.6094013251542,70.34,35.17,1.09,644,1
2241100591297513,2014-12-01,2024-12-01,23,67.1479148667207,63.22821536376399,23.9,11.95,1.67,91,5
4640703088081721,2019-10-01,2029-10-01,282,80.50973120411349,84.50396488966425,42.53,21.27,0.21,882,3
2575809745338900,2020-02-01,2030-02-01,235,14.64362566028161,83.2929715574228,56.33,28.16,3.38,971,4
5404379686800854,2015-04-01,2025-04-01,946,16.266081510548513,73.43656764922184,24.84,12.42,0.23,889,4
4769389833146590,2014-06-01,2024-06-01,166,9.148683739775487,87.74608626303804,30.23,15.12,0.52,167,2
2712995562053369,2017-08-01,2027-08-01,525,62.4148907849134,40.941165219124045,57.44,28.72,1.74,332,2
4556684732365334,2021-04-01,2031-04-01,746,76.43533864364274,62.374308486400906,77.42,38.71,0.16,504,6
4455129391304481,2022-02-01,2032-02-01,189,82.5415664123948,84.4871347755229,28.66,14.33,2.31,239,7
2373332973239645,2017-04-01,2027-04-01,28,60.07921493396191,70.086569724388,32.09,16.05,2.52,723,6
4161982734813104,2017-04-01,2027-04-01,502,41.13039720662313,24.05315851801487,68.88,34.44,3.3,828,3
4767746259160110,2015-12-01,2025-12-01,411,84.42123252861431,48.40205725094041,53.84,26.92,1.23,794,1
2240041691053029,2014-08-01,2024-08-01,516,21.963492859456903,0.0227038218255537,91.93,45.97,3.38,43,7
4718325823868704,2012-12-01,2022-12-01,794,61.95879548978296,65.02010923981534,19.44,9.72,0.25,847,10
4816649690282496,2021-11-01,2031-11-01,392,24.682386920190226,74.09040561520715,35.05,17.52,0.41,877,1
2281691395215017,2019-11-01,2029-11-01,426,59.60501157609502,99.5734452051323,46.35,23.18,3.68,346,7
2703716115866862,2014-11-01,2024-11-01,199,92.8555532894136,64.10861035821594,34.61,17.3,2.1,792,10
5213824127049380,2019-11-01,2029-11-01,204,58.58647884535192,62.47838627894025,11.82,5.91,2.73,128,1
2258596559428240,2014-12-01,2024-12-01,165,96.14923245741122,66.78679067008134,93.65,46.83,1.06,605,2
4179576024375731,2021-07-01,2031-07-01,395,17.530294235765965,69.00048908206658,24.09,12.04,2.14,825,2
2277598339914033,2021-10-01,2031-10-01,843,94.67337289233956,10.590580440375764,19.71,9.86,3.78,856,8
5238588640788029,2019-08-01,2029-08-01,529,76.2212058314177,59.171696889240046,23.24,11.62,2.67,679,7
2253031158760541,2019-03-01,2029-03-01,769,34.27309254279072,13.457626710410777,13.97,6.99,3.33,24,7
