cust_id,first_name,last_name,email,phone,address,city,state,zip
986,Jessica,Parker,jessicaparker245@hotmail.com,484-464-1496,7502 Kingman Street ,Panama City Beach,FL,32408
987,William,Butler,williambutler400@hotmail.com,750-802-1358,474 Merritt Avenue ,Oakland,CA,94610
988,Christina,Reyes,christinareyes158@gmail.com,858-642-6602,10151 West 64th Avenue ,Arvada,CO,80004
989,David,Davenport,daviddavenport972@hotmail.com,779-315-2390,7071 Senators Drive ,Montgomery,AL,36117
990,Dawn,Kennedy,dawnkennedy989@gmail.com,888-365-2979,1194 Cragmont Avenue M,Berkeley,CA,94708
991,Hannah,Dickson,hannahdickson36@yahoo.com,454-115-4662,313 Post Road ,Rutland,VT,05701
992,Jordan,Gibson,jordangibson453@hotmail.com,766-627-5859,7095 Gladiola Street ,Arvada,CO,80004
993,James,Calderon,jamescalderon320@hotmail.com,991-722-4736,7564 Moore Court ,Arvada,CO,80005
994,Alan,Rogers,alanrogers201@yahoo.com,516-554-4829,1456 North Coghill Drive #106,Fayetteville,AR,72704
995,Veronica,Fleming,veronicafleming140@hotmail.com,212-643-1635,798 Airport Road ,Panama City,FL,32405
996,Jose,Walker,josewalker178@gmail.com,716-747-6126,295 Townes Drive ,Nashville,TN,37211
997,Anthony,Lee,anthonylee401@yahoo.com,867-332-2552,Career Avenue ,Washington,DC,20032
998,Sarah,Barrera,sarahbarrera133@yahoo.com,696-460-3753,10301 La Plaza Drive ,Louisville,KY,40272
999,Michael,Santos,michaelsantos971@yahoo.com,518-082-5749,17361 Baronoff Avenue ,Anchorage,AK,99577
1000,Jill,Gonzalez,jillgonzalez269@hotmail.com,192-314-3919,9401 3rd Street Road ,Louisville,KY,40272
